date_start,time_start,date_end,time_end,duration_h,plant,reason,origin_code,origin_label,mwh_curtailed,pld_avg_rs_mwh
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 9,REL,LOC,LOC — Local (near plant),2.299,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 7,REL,LOC,LOC — Local (near plant),2.316,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 5,REL,LOC,LOC — Local (near plant),18.953,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 6,REL,LOC,LOC — Local (near plant),21.167,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 8,REL,LOC,LOC — Local (near plant),21.299,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 4,REL,LOC,LOC — Local (near plant),15.194,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 3,REL,LOC,LOC — Local (near plant),2.669,176.185
2026-05-28,07:30,2026-05-28,08:00,1.000,Mauriti 2,REL,LOC,LOC — Local (near plant),3.338,176.185
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 1,CNF,SIS,SIS — Systemic (regional grid),26.020,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),6.217,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),19.806,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),21.988,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 3,CNF,SIS,SIS — Systemic (regional grid),20.821,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),10.762,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),23.511,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),30.038,57.310
2026-04-29,06:00,2026-04-29,07:30,2.000,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),5.588,57.310
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),7.848,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),41.657,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 3,CNF,SIS,SIS — Systemic (regional grid),18.841,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),10.256,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),44.433,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),45.890,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),46.416,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 1,CNF,SIS,SIS — Systemic (regional grid),36.045,101.360
2026-04-08,06:00,2026-04-08,07:30,2.000,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),3.616,101.360
2026-03-31,11:00,2026-03-31,12:30,2.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),11.359,57.310
2026-03-31,10:00,2026-03-31,13:00,3.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),6.774,57.584
2026-03-31,09:30,2026-03-31,12:30,3.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),14.758,57.310
2026-03-31,09:30,2026-03-31,13:00,4.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),7.559,57.630
2026-03-31,09:30,2026-03-31,13:00,4.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),9.407,57.584
2026-03-31,09:30,2026-03-31,12:30,3.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),17.890,57.310
2026-03-31,09:30,2026-03-31,12:00,3.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),21.697,57.310
2026-03-31,09:30,2026-03-31,09:30,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),2.535,57.310
2026-03-31,09:30,2026-03-31,12:30,3.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),19.871,57.310
2026-03-31,09:30,2026-03-31,11:30,2.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),14.253,57.310
2026-03-30,13:00,2026-03-30,14:30,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),14.445,57.310
2026-03-30,13:00,2026-03-30,14:30,2.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),4.742,57.310
2026-03-30,12:30,2026-03-30,14:30,2.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),25.479,57.310
2026-03-30,12:30,2026-03-30,14:30,2.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),9.751,57.310
2026-03-30,10:00,2026-03-30,14:30,5.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),39.349,57.310
2026-03-30,10:00,2026-03-30,11:30,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),7.267,57.310
2026-03-30,10:00,2026-03-30,14:00,4.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),42.561,57.310
2026-03-30,10:00,2026-03-30,10:00,0.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.646,57.310
2026-03-30,10:00,2026-03-30,14:00,4.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),31.475,57.310
2026-03-30,10:00,2026-03-30,14:30,5.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),42.882,57.310
2026-03-30,10:00,2026-03-30,14:30,5.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),51.287,57.310
2026-03-30,10:00,2026-03-30,10:30,1.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),2.847,57.310
2026-03-30,10:00,2026-03-30,10:00,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.740,57.310
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.634,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),32.917,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),12.717,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),8.076,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),9.973,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),9.933,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.881,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),3.898,89.943
2026-03-28,15:30,2026-03-28,16:30,1.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),9.638,89.943
2026-03-27,12:30,2026-03-27,16:00,4.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),9.743,83.846
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),19.021,78.539
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),145.568,76.609
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),16.041,76.609
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),34.285,76.609
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),22.522,76.609
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),22.084,76.609
2026-03-27,11:00,2026-03-27,16:00,5.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),9.105,78.539
2026-03-27,11:00,2026-03-27,15:30,5.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),23.290,60.918
2026-03-27,11:00,2026-03-27,11:00,0.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.253,57.310
2026-03-26,15:30,2026-03-26,16:30,1.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.418,188.483
2026-03-26,15:30,2026-03-26,15:30,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),1.069,60.730
2026-03-26,14:00,2026-03-26,14:00,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.015,57.310
2026-03-26,12:30,2026-03-26,16:00,4.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),15.766,82.546
2026-03-26,12:30,2026-03-26,16:00,4.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),21.822,82.546
2026-03-26,12:30,2026-03-26,13:30,1.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),4.434,57.310
2026-03-26,12:30,2026-03-26,15:30,3.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),10.696,58.287
2026-03-26,12:30,2026-03-26,14:00,2.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),4.587,57.310
2026-03-26,12:30,2026-03-26,15:30,3.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),19.062,58.287
2026-03-26,12:30,2026-03-26,12:30,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.418,57.310
2026-03-26,12:30,2026-03-26,14:00,2.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),7.148,57.310
2026-03-26,12:30,2026-03-26,16:30,4.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),5.258,106.500
2026-03-26,08:30,2026-03-26,08:30,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.195,57.310
2026-03-26,08:30,2026-03-26,08:30,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),1.557,57.310
2026-03-26,08:30,2026-03-26,08:30,0.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.819,57.310
2026-03-26,08:30,2026-03-26,08:30,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),1.840,57.310
2026-03-26,08:30,2026-03-26,08:30,0.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),1.758,57.310
2026-03-26,08:30,2026-03-26,08:30,0.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.763,57.310
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),0.680,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),0.725,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 3,CNF,SIS,SIS — Systemic (regional grid),0.957,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),0.209,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),43.562,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),0.274,60.290
2026-03-26,06:00,2026-03-26,06:00,0.500,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),0.046,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),0.578,60.290
2026-03-26,06:00,2026-03-26,06:30,1.000,Mauriti 1,CNF,SIS,SIS — Systemic (regional grid),0.721,60.290
2026-03-25,12:30,2026-03-25,12:30,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.435,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),9.299,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),5.602,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),9.445,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),4.522,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),5.472,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),7.678,57.310
2026-03-25,10:30,2026-03-25,12:30,2.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.996,57.310
2026-03-25,10:30,2026-03-25,12:00,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),4.686,57.310
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),5.540,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),4.381,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),4.459,92.680
2026-03-20,14:00,2026-03-20,14:00,0.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),2.362,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.202,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),6.980,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),1.860,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),2.394,92.680
2026-03-20,14:00,2026-03-20,14:30,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.288,92.680
2026-03-19,12:00,2026-03-19,12:30,1.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.983,58.160
2026-03-18,14:30,2026-03-18,14:30,0.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),0.323,57.310
2026-03-18,14:00,2026-03-18,14:00,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.242,57.310
2026-03-18,14:00,2026-03-18,14:00,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),1.815,57.310
2026-03-18,14:00,2026-03-18,14:30,1.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),1.915,57.310
2026-03-18,14:00,2026-03-18,14:30,1.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),0.234,57.310
2026-03-18,14:00,2026-03-18,14:00,0.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.028,57.310
2026-03-18,14:00,2026-03-18,14:30,1.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),0.215,57.310
2026-03-18,14:00,2026-03-18,14:30,1.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),0.385,57.310
2026-03-16,12:00,2026-03-16,14:00,2.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),8.018,57.310
2026-03-16,11:30,2026-03-16,13:30,2.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),10.066,57.310
2026-03-16,11:30,2026-03-16,14:00,3.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),11.558,57.310
2026-03-16,11:00,2026-03-16,14:00,3.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),7.668,57.310
2026-03-16,10:30,2026-03-16,14:00,4.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),11.955,57.310
2026-03-16,10:00,2026-03-16,14:00,4.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.798,57.310
2026-03-16,10:00,2026-03-16,13:30,4.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),13.052,57.310
2026-03-16,10:00,2026-03-16,10:00,0.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),2.984,57.310
2026-03-16,10:00,2026-03-16,13:00,3.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.540,57.310
2026-03-16,10:00,2026-03-16,10:00,0.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),0.655,57.310
2026-03-16,10:00,2026-03-16,14:00,4.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),7.873,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),9.894,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),6.511,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),2.525,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),8.233,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),8.138,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),7.435,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),10.233,57.310
2026-03-15,15:00,2026-03-15,16:00,1.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),5.771,57.310
2026-03-15,15:00,2026-03-15,16:30,2.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),1.265,57.310
2026-03-13,16:00,2026-03-13,16:00,0.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),0.331,243.940
2026-03-13,15:30,2026-03-13,16:30,1.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.839,181.730
2026-03-13,15:00,2026-03-13,16:00,1.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),2.210,119.520
2026-03-13,15:00,2026-03-13,16:30,2.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),2.915,150.625
2026-03-13,15:00,2026-03-13,16:00,1.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),3.228,119.520
2026-03-13,15:00,2026-03-13,16:30,2.000,Mauriti 7,CNF,LOC,LOC — Local (near plant),1.574,150.625
2026-03-13,15:00,2026-03-13,16:30,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),6.297,150.625
2026-03-13,10:00,2026-03-13,13:30,4.000,Mauriti 4,CNF,LOC,LOC — Local (near plant),22.415,57.310
2026-03-13,09:30,2026-03-13,13:30,4.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),28.600,57.310
2026-03-13,09:30,2026-03-13,12:30,3.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),28.402,57.310
2026-03-13,09:30,2026-03-13,12:30,3.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),30.437,57.310
2026-03-13,09:30,2026-03-13,13:30,4.500,Mauriti 2,CNF,LOC,LOC — Local (near plant),12.500,57.310
2026-03-13,09:30,2026-03-13,13:30,4.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),3.269,57.310
2026-03-13,09:30,2026-03-13,13:30,4.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),29.087,57.310
2026-03-13,09:30,2026-03-13,14:30,5.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),27.284,57.310
2026-03-13,09:30,2026-03-13,13:30,4.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),11.697,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 8,CNF,LOC,LOC — Local (near plant),16.308,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 3,CNF,LOC,LOC — Local (near plant),13.014,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 9,CNF,LOC,LOC — Local (near plant),0.953,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),5.486,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 5,CNF,LOC,LOC — Local (near plant),10.892,57.310
2026-03-12,13:30,2026-03-12,15:00,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),7.577,57.310
2026-03-12,13:30,2026-03-12,14:30,1.500,Mauriti 6,CNF,LOC,LOC — Local (near plant),12.324,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),11.020,57.310
2026-03-12,13:30,2026-03-12,15:30,2.500,Mauriti 1,CNF,LOC,LOC — Local (near plant),33.043,57.310
2026-03-11,17:30,2026-03-11,17:30,0.500,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),0.060,305.010
2026-03-11,17:00,2026-03-11,17:30,1.000,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),0.250,305.010
2026-03-11,16:30,2026-03-11,16:30,0.500,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),0.035,94.780
2026-03-11,16:30,2026-03-11,17:30,1.500,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),0.513,234.933
2026-03-11,16:30,2026-03-11,16:30,0.500,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),0.064,94.780
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 9,REL,LOC,LOC — Local (near plant),37.638,60.192
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 3,REL,LOC,LOC — Local (near plant),45.721,60.192
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 4,REL,LOC,LOC — Local (near plant),56.655,60.433
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 2,REL,LOC,LOC — Local (near plant),29.348,60.192
2026-03-11,10:00,2026-03-11,15:30,6.000,Mauriti 7,REL,LOC,LOC — Local (near plant),15.188,57.310
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 1,REL,LOC,LOC — Local (near plant),81.901,60.433
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 8,REL,LOC,LOC — Local (near plant),56.079,60.192
2026-03-11,10:00,2026-03-11,15:00,5.500,Mauriti 5,REL,LOC,LOC — Local (near plant),45.565,57.310
2026-03-11,10:00,2026-03-11,16:00,6.500,Mauriti 6,REL,LOC,LOC — Local (near plant),57.194,60.433
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),12.384,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),3.562,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 1,CNF,SIS,SIS — Systemic (regional grid),6.228,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),15.128,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),2.280,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 3,CNF,SIS,SIS — Systemic (regional grid),7.182,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),12.800,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),11.288,57.310
2026-03-11,06:30,2026-03-11,07:30,1.500,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),1.781,57.310
2026-03-10,17:00,2026-03-10,17:00,0.500,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),0.166,443.800
2026-03-10,15:30,2026-03-10,17:00,2.000,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),0.795,244.877
2026-03-10,07:30,2026-03-10,15:30,8.500,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),24.102,57.310
2026-03-10,07:00,2026-03-10,16:00,9.500,Mauriti 1,CNF,SIS,SIS — Systemic (regional grid),139.262,67.415
2026-03-10,07:00,2026-03-10,16:00,9.500,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),20.838,67.415
2026-03-10,07:00,2026-03-10,17:00,10.500,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),63.924,96.798
2026-03-10,06:30,2026-03-10,15:30,9.500,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),59.413,60.296
2026-03-10,06:30,2026-03-10,14:00,8.000,Mauriti 9,CNF,SIS,SIS — Systemic (regional grid),34.062,60.669
2026-03-10,06:30,2026-03-10,15:30,9.500,Mauriti 5,CNF,SIS,SIS — Systemic (regional grid),55.003,60.471
2026-03-10,06:30,2026-03-10,16:00,10.000,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),67.646,69.091
2026-03-10,06:30,2026-03-10,17:00,11.000,Mauriti 3,CNF,SIS,SIS — Systemic (regional grid),49.463,95.596
2026-03-09,16:00,2026-03-09,16:00,0.500,Mauriti 4,REL,LOC,LOC — Local (near plant),1.382,136.920
2026-03-09,08:30,2026-03-09,15:00,7.000,Mauriti 6,REL,LOC,LOC — Local (near plant),84.126,57.310
2026-03-09,08:30,2026-03-09,16:00,8.000,Mauriti 8,REL,LOC,LOC — Local (near plant),92.038,62.996
2026-03-09,08:30,2026-03-09,15:00,7.000,Mauriti 7,REL,LOC,LOC — Local (near plant),24.035,57.310
2026-03-09,08:30,2026-03-09,16:00,8.000,Mauriti 9,REL,LOC,LOC — Local (near plant),39.069,62.996
2026-03-09,08:00,2026-03-09,14:30,7.000,Mauriti 4,REL,LOC,LOC — Local (near plant),123.986,57.310
2026-03-09,08:00,2026-03-09,16:00,8.500,Mauriti 3,REL,LOC,LOC — Local (near plant),91.226,62.286
2026-03-09,08:00,2026-03-09,15:30,8.000,Mauriti 2,REL,LOC,LOC — Local (near plant),48.183,57.310
2026-03-09,08:00,2026-03-09,15:00,7.500,Mauriti 5,REL,LOC,LOC — Local (near plant),120.740,57.310
2026-03-09,08:00,2026-03-09,16:00,8.500,Mauriti 1,REL,LOC,LOC — Local (near plant),248.941,61.993
2026-03-07,15:00,2026-03-07,16:00,1.500,Mauriti 4,CNF,LOC,LOC — Local (near plant),6.468,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 2,CNF,LOC,LOC — Local (near plant),3.398,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 8,CNF,LOC,LOC — Local (near plant),4.505,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 9,CNF,LOC,LOC — Local (near plant),5.769,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 3,CNF,LOC,LOC — Local (near plant),4.816,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 5,CNF,LOC,LOC — Local (near plant),5.397,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 6,CNF,LOC,LOC — Local (near plant),6.035,57.310
2026-03-07,14:30,2026-03-07,15:30,1.500,Mauriti 7,CNF,LOC,LOC — Local (near plant),3.430,57.310
2026-03-07,14:30,2026-03-07,16:00,2.000,Mauriti 1,CNF,LOC,LOC — Local (near plant),23.202,57.310
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 2,CNF,SIS,SIS — Systemic (regional grid),9.695,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 3,CNF,SIS,SIS — Systemic (regional grid),25.042,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 7,CNF,SIS,SIS — Systemic (regional grid),6.302,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 4,CNF,SIS,SIS — Systemic (regional grid),30.997,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 8,CNF,SIS,SIS — Systemic (regional grid),31.795,226.510
2026-03-06,06:00,2026-03-06,06:30,1.000,Mauriti 6,CNF,SIS,SIS — Systemic (regional grid),28.278,226.510
