MES_REFERENCIA;SUBMERCADO;PERIODO_COMERCIALIZACAO;DIA;HORA;PLD_HORA
202605;SUL;634;27;9;299.27
202605;NORDESTE;635;27;10;57.31
202605;NORTE;635;27;10;57.31
202605;SUDESTE;635;27;10;57.31
202605;SUL;635;27;10;298.72
202605;NORDESTE;636;27;11;57.31
202605;NORTE;636;27;11;57.31
202605;SUDESTE;636;27;11;57.31
202605;SUL;636;27;11;297.19
202605;NORDESTE;637;27;12;57.31
202605;NORTE;637;27;12;57.31
202605;SUDESTE;637;27;12;57.31
202605;SUL;637;27;12;57.31
202605;NORDESTE;638;27;13;290.46
202605;NORTE;638;27;13;290.47
202605;SUDESTE;638;27;13;290.47
202605;SUL;638;27;13;291.02
202605;NORDESTE;639;27;14;299.48
202605;NORTE;639;27;14;299.49
202605;SUDESTE;639;27;14;299.49
202605;SUL;639;27;14;299.67
202605;NORDESTE;640;27;15;306.66
202605;NORTE;640;27;15;306.67
202605;SUDESTE;640;27;15;306.67
202605;SUL;640;27;15;306.68
202605;NORDESTE;641;27;16;314.52
202605;NORTE;641;27;16;314.52
202605;SUDESTE;641;27;16;314.52
202605;SUL;641;27;16;314.53
202605;NORDESTE;642;27;17;326.67
202605;NORTE;642;27;17;326.66
202605;SUDESTE;642;27;17;326.67
202605;SUL;642;27;17;326.68
202605;NORDESTE;643;27;18;329.56
202605;NORTE;643;27;18;329.55
202605;SUDESTE;643;27;18;329.56
202605;SUL;643;27;18;329.56
202605;NORDESTE;644;27;19;321.34
202605;NORTE;644;27;19;321.34
202605;SUDESTE;644;27;19;321.43
202605;SUL;644;27;19;321.43
202605;NORDESTE;645;27;20;311.57
202605;NORTE;645;27;20;311.57
202605;SUDESTE;645;27;20;315.81
202605;SUL;645;27;20;315.81
202605;NORDESTE;646;27;21;310.22
202605;NORTE;646;27;21;310.22
202605;SUDESTE;646;27;21;312.82
202605;SUL;646;27;21;312.82
202605;NORDESTE;647;27;22;309.51
202605;NORTE;647;27;22;309.51
202605;SUDESTE;647;27;22;309.66
202605;SUL;647;27;22;309.67
202605;NORDESTE;648;27;23;304.89
202605;NORTE;648;27;23;304.89
202605;SUDESTE;648;27;23;304.9
202605;SUL;648;27;23;304.91
202605;NORDESTE;601;26;0;299.74
202605;NORTE;601;26;0;299.75
202605;SUDESTE;601;26;0;299.75
202605;SUL;601;26;0;299.76
202605;NORDESTE;602;26;1;297.81
202605;NORTE;602;26;1;297.82
202605;SUDESTE;602;26;1;297.82
202605;SUL;602;26;1;297.83
202605;NORDESTE;603;26;2;294.46
202605;NORTE;603;26;2;294.47
202605;SUDESTE;603;26;2;294.47
202605;SUL;603;26;2;294.48
202605;NORDESTE;604;26;3;296.13
202605;NORTE;604;26;3;296.14
202605;SUDESTE;604;26;3;296.14
202605;SUL;604;26;3;296.15
202605;NORDESTE;605;26;4;298.39
202605;NORTE;605;26;4;298.4
202605;SUDESTE;605;26;4;298.4
202605;SUL;605;26;4;298.41
202605;NORDESTE;606;26;5;301.54
202605;NORTE;606;26;5;301.54
202605;SUDESTE;606;26;5;301.54
202605;SUL;606;26;5;301.55
202605;NORDESTE;607;26;6;304.04
202605;NORTE;607;26;6;304.05
202605;SUDESTE;607;26;6;304.05
202605;SUL;607;26;6;304.06
202605;NORDESTE;608;26;7;299.12
202605;NORTE;608;26;7;302.17
202605;SUDESTE;608;26;7;302.17
202605;SUL;608;26;7;302.18
202605;NORDESTE;609;26;8;57.31
202605;NORTE;609;26;8;212.34
202605;SUDESTE;609;26;8;300.33
202605;SUL;609;26;8;302.04
202605;NORDESTE;610;26;9;57.31
202605;NORTE;610;26;9;60.4
202605;SUDESTE;610;26;9;85.42
202605;SUL;610;26;9;300.21
202605;NORDESTE;611;26;10;57.31
202605;NORTE;611;26;10;57.31
202605;SUDESTE;611;26;10;57.31
202605;SUL;611;26;10;299.74
202605;NORDESTE;612;26;11;57.31
202605;NORTE;612;26;11;57.31
202605;SUDESTE;612;26;11;57.31
202605;SUL;612;26;11;298.43
202605;NORDESTE;613;26;12;57.31
202605;NORTE;613;26;12;57.31
202605;SUDESTE;613;26;12;57.31
202605;SUL;613;26;12;89.69
202605;NORDESTE;614;26;13;289.72
202605;NORTE;614;26;13;289.73
202605;SUDESTE;614;26;13;289.73
202605;SUL;614;26;13;298.56
202605;NORDESTE;615;26;14;299.93
202605;NORTE;615;26;14;299.94
202605;SUDESTE;615;26;14;299.94
202605;SUL;615;26;14;300.71
202605;NORDESTE;616;26;15;306.3
202605;NORTE;616;26;15;306.31
202605;SUDESTE;616;26;15;306.31
202605;SUL;616;26;15;306.31
202605;NORDESTE;617;26;16;314.48
202605;NORTE;617;26;16;314.49
202605;SUDESTE;617;26;16;314.49
202605;SUL;617;26;16;314.49
202605;NORDESTE;618;26;17;328.43
202605;NORTE;618;26;17;328.42
202605;SUDESTE;618;26;17;328.43
202605;SUL;618;26;17;328.43
202605;NORDESTE;619;26;18;331.88
202605;NORTE;619;26;18;331.87
202605;SUDESTE;619;26;18;331.88
202605;SUL;619;26;18;331.89
202605;NORDESTE;620;26;19;323.53
202605;NORTE;620;26;19;323.52
202605;SUDESTE;620;26;19;323.53
202605;SUL;620;26;19;323.54
202605;NORDESTE;621;26;20;315.15
202605;NORTE;621;26;20;315.15
202605;SUDESTE;621;26;20;316.33
202605;SUL;621;26;20;316.34
202605;NORDESTE;622;26;21;310.98
202605;NORTE;622;26;21;310.98
202605;SUDESTE;622;26;21;313.04
202605;SUL;622;26;21;313.05
202605;NORDESTE;623;26;22;310.0
202605;NORTE;623;26;22;310.0
202605;SUDESTE;623;26;22;310.01
202605;SUL;623;26;22;310.01
202605;NORDESTE;624;26;23;304.43
202605;NORTE;624;26;23;304.43
202605;SUDESTE;624;26;23;304.44
202605;SUL;624;26;23;304.45
202605;NORDESTE;577;25;0;189.93
202605;NORTE;577;25;0;189.94
202605;SUDESTE;577;25;0;189.94
202605;SUL;577;25;0;189.95
202605;NORDESTE;578;25;1;187.55
202605;NORTE;578;25;1;187.56
202605;SUDESTE;578;25;1;187.56
202605;SUL;578;25;1;187.56
202605;NORDESTE;579;25;2;187.54
202605;NORTE;579;25;2;187.54
202605;SUDESTE;579;25;2;187.54
202605;SUL;579;25;2;187.55
202605;NORDESTE;580;25;3;187.61
202605;NORTE;580;25;3;187.61
202605;SUDESTE;580;25;3;187.61
202605;SUL;580;25;3;187.62
202605;NORDESTE;581;25;4;187.78
202605;NORTE;581;25;4;187.79
202605;SUDESTE;581;25;4;187.79
202605;SUL;581;25;4;187.8
202605;NORDESTE;582;25;5;201.75
202605;NORTE;582;25;5;201.75
202605;SUDESTE;582;25;5;201.76
202605;SUL;582;25;5;201.77
202605;NORDESTE;583;25;6;296.45
202605;NORTE;583;25;6;298.61
202605;SUDESTE;583;25;6;300.65
202605;SUL;583;25;6;300.66
202605;NORDESTE;584;25;7;195.96
202605;NORTE;584;25;7;292.88
202605;SUDESTE;584;25;7;292.88
202605;SUL;584;25;7;297.1
202605;NORDESTE;585;25;8;137.24
202605;NORTE;585;25;8;137.25
202605;SUDESTE;585;25;8;137.26
202605;SUL;585;25;8;302.13
202605;NORDESTE;586;25;9;57.31
202605;NORTE;586;25;9;57.31
202605;SUDESTE;586;25;9;57.31
202605;SUL;586;25;9;300.22
202605;NORDESTE;587;25;10;57.31
202605;NORTE;587;25;10;57.31
202605;SUDESTE;587;25;10;57.31
202605;SUL;587;25;10;294.76
202605;NORDESTE;588;25;11;57.31
202605;NORTE;588;25;11;57.31
202605;SUDESTE;588;25;11;57.31
202605;SUL;588;25;11;295.43
202605;NORDESTE;589;25;12;57.31
202605;NORTE;589;25;12;57.31
202605;SUDESTE;589;25;12;57.31
202605;SUL;589;25;12;57.31
202605;NORDESTE;590;25;13;185.41
202605;NORTE;590;25;13;185.42
202605;SUDESTE;590;25;13;185.42
202605;SUL;590;25;13;300.64
202605;NORDESTE;591;25;14;254.17
202605;NORTE;591;25;14;254.18
202605;SUDESTE;591;25;14;254.18
202605;SUL;591;25;14;302.44
202605;NORDESTE;592;25;15;305.48
202605;NORTE;592;25;15;305.49
202605;SUDESTE;592;25;15;305.49
202605;SUL;592;25;15;305.5
202605;NORDESTE;593;25;16;317.85
202605;NORTE;593;25;16;317.85
202605;SUDESTE;593;25;16;317.85
202605;SUL;593;25;16;317.86
202605;NORDESTE;594;25;17;333.15
202605;NORTE;594;25;17;333.15
202605;SUDESTE;594;25;17;333.16
202605;SUL;594;25;17;333.16
202605;NORDESTE;595;25;18;333.18
202605;NORTE;595;25;18;333.18
202605;SUDESTE;595;25;18;333.19
202605;SUL;595;25;18;333.19
202605;NORDESTE;596;25;19;323.47
202605;NORTE;596;25;19;323.47
202605;SUDESTE;596;25;19;326.41
202605;SUL;596;25;19;326.41
202605;NORDESTE;597;25;20;313.39
202605;NORTE;597;25;20;313.39
202605;SUDESTE;597;25;20;321.93
202605;SUL;597;25;20;321.94
202605;NORDESTE;598;25;21;307.37
202605;NORTE;598;25;21;307.37
202605;SUDESTE;598;25;21;316.06
202605;SUL;598;25;21;316.07
202605;NORDESTE;599;25;22;306.33
202605;NORTE;599;25;22;306.33
202605;SUDESTE;599;25;22;310.45
202605;SUL;599;25;22;310.46
202605;NORDESTE;600;25;23;304.93
202605;NORTE;600;25;23;304.93
202605;SUDESTE;600;25;23;304.94
202605;SUL;600;25;23;304.95
202605;NORDESTE;553;24;0;227.26
202605;NORTE;553;24;0;227.26
202605;SUDESTE;553;24;0;227.26
202605;SUL;553;24;0;227.27
202605;NORDESTE;554;24;1;219.74
202605;NORTE;554;24;1;219.75
202605;SUDESTE;554;24;1;219.75
202605;SUL;554;24;1;219.76
202605;NORDESTE;555;24;2;219.25
202605;NORTE;555;24;2;219.26
202605;SUDESTE;555;24;2;219.26
202605;SUL;555;24;2;219.27
202605;NORDESTE;556;24;3;219.22
202605;NORTE;556;24;3;219.23
202605;SUDESTE;556;24;3;219.23
202605;SUL;556;24;3;219.24
202605;NORDESTE;557;24;4;220.1
202605;NORTE;557;24;4;220.1
202605;SUDESTE;557;24;4;220.1
202605;SUL;557;24;4;220.11
202605;NORDESTE;558;24;5;219.03
202605;NORTE;558;24;5;219.04
202605;SUDESTE;558;24;5;219.04
202605;SUL;558;24;5;219.05
202605;NORDESTE;559;24;6;210.47
202605;NORTE;559;24;6;210.48
202605;SUDESTE;559;24;6;210.48
202605;SUL;559;24;6;210.49
202605;NORDESTE;560;24;7;57.31
202605;NORTE;560;24;7;57.31
202605;SUDESTE;560;24;7;57.31
202605;SUL;560;24;7;57.31
202605;NORDESTE;561;24;8;57.31
202605;NORTE;561;24;8;57.31
202605;SUDESTE;561;24;8;57.31
202605;SUL;561;24;8;57.31
202605;NORDESTE;562;24;9;57.31
202605;NORTE;562;24;9;57.31
202605;SUDESTE;562;24;9;57.31
202605;SUL;562;24;9;57.31
202605;NORDESTE;563;24;10;57.31
202605;NORTE;563;24;10;57.31
202605;SUDESTE;563;24;10;57.31
202605;SUL;563;24;10;57.31
202605;NORDESTE;564;24;11;57.31
202605;NORTE;564;24;11;57.31
202605;SUDESTE;564;24;11;57.31
202605;SUL;564;24;11;57.31
202605;NORDESTE;565;24;12;57.31
202605;NORTE;565;24;12;57.31
202605;SUDESTE;565;24;12;57.31
202605;SUL;565;24;12;57.31
202605;NORDESTE;566;24;13;57.31
202605;NORTE;566;24;13;57.31
202605;SUDESTE;566;24;13;57.31
202605;SUL;566;24;13;57.31
202605;NORDESTE;567;24;14;57.31
202605;NORTE;567;24;14;57.31
202605;SUDESTE;567;24;14;57.31
202605;SUL;567;24;14;57.31
202605;NORDESTE;568;24;15;100.58
202605;NORTE;568;24;15;100.59
202605;SUDESTE;568;24;15;100.59
202605;SUL;568;24;15;100.6
202605;NORDESTE;569;24;16;288.02
202605;NORTE;569;24;16;288.03
202605;SUDESTE;569;24;16;288.03
202605;SUL;569;24;16;288.03
202605;NORDESTE;570;24;17;319.15
202605;NORTE;570;24;17;319.15
202605;SUDESTE;570;24;17;319.15
202605;SUL;570;24;17;319.15
202605;NORDESTE;571;24;18;328.67
202605;NORTE;571;24;18;328.67
202605;SUDESTE;571;24;18;328.68
202605;SUL;571;24;18;328.68
202605;NORDESTE;572;24;19;314.39
202605;NORTE;572;24;19;314.38
202605;SUDESTE;572;24;19;314.39
202605;SUL;572;24;19;314.4
202605;NORDESTE;573;24;20;308.32
202605;NORTE;573;24;20;308.32
202605;SUDESTE;573;24;20;308.52
202605;SUL;573;24;20;308.53
202605;NORDESTE;574;24;21;303.38
202605;NORTE;574;24;21;303.38
202605;SUDESTE;574;24;21;307.41
202605;SUL;574;24;21;307.42
202605;NORDESTE;575;24;22;303.65
202605;NORTE;575;24;22;303.65
202605;SUDESTE;575;24;22;304.5
202605;SUL;575;24;22;304.51
202605;NORDESTE;576;24;23;302.5
202605;NORTE;576;24;23;302.51
202605;SUDESTE;576;24;23;302.51
202605;SUL;576;24;23;302.52
202605;NORDESTE;529;23;0;128.84
202605;NORTE;529;23;0;128.84
202605;SUDESTE;529;23;0;171.3
202605;SUL;529;23;0;171.31
202605;NORDESTE;530;23;1;103.5
202605;NORTE;530;23;1;103.5
202605;SUDESTE;530;23;1;103.51
202605;SUL;530;23;1;103.52
202605;NORDESTE;531;23;2;62.7
202605;NORTE;531;23;2;62.71
202605;SUDESTE;531;23;2;62.71
202605;SUL;531;23;2;62.72
202605;NORDESTE;532;23;3;97.67
202605;NORTE;532;23;3;97.68
202605;SUDESTE;532;23;3;97.68
202605;SUL;532;23;3;97.69
202605;NORDESTE;533;23;4;106.0
202605;NORTE;533;23;4;106.01
202605;SUDESTE;533;23;4;106.01
202605;SUL;533;23;4;106.02
202605;NORDESTE;534;23;5;114.17
202605;NORTE;534;23;5;114.17
202605;SUDESTE;534;23;5;114.18
202605;SUL;534;23;5;114.19
202605;NORDESTE;535;23;6;57.31
202605;NORTE;535;23;6;111.6
202605;SUDESTE;535;23;6;111.6
202605;SUL;535;23;6;111.61
202605;NORDESTE;536;23;7;57.31
202605;NORTE;536;23;7;57.31
202605;SUDESTE;536;23;7;57.31
202605;SUL;536;23;7;57.31
202605;NORDESTE;537;23;8;57.31
202605;NORTE;537;23;8;57.31
202605;SUDESTE;537;23;8;57.31
202605;SUL;537;23;8;163.59
202605;NORDESTE;538;23;9;57.31
202605;NORTE;538;23;9;57.31
202605;SUDESTE;538;23;9;57.31
202605;SUL;538;23;9;157.2
202605;NORDESTE;539;23;10;57.31
202605;NORTE;539;23;10;57.31
202605;SUDESTE;539;23;10;57.31
202605;SUL;539;23;10;159.99
202605;NORDESTE;540;23;11;57.31
202605;NORTE;540;23;11;57.31
202605;SUDESTE;540;23;11;57.31
202605;SUL;540;23;11;57.31
202605;NORDESTE;541;23;12;57.31
202605;NORTE;541;23;12;57.31
202605;SUDESTE;541;23;12;57.31
202605;SUL;541;23;12;57.31
202605;NORDESTE;542;23;13;57.31
202605;NORTE;542;23;13;57.31
202605;SUDESTE;542;23;13;57.31
202605;SUL;542;23;13;57.31
202605;NORDESTE;543;23;14;57.31
202605;NORTE;543;23;14;57.31
202605;SUDESTE;543;23;14;57.31
202605;SUL;543;23;14;57.31
202605;NORDESTE;544;23;15;57.31
202605;NORTE;544;23;15;57.31
202605;SUDESTE;544;23;15;57.31
202605;SUL;544;23;15;96.88
202605;NORDESTE;545;23;16;209.04
202605;NORTE;545;23;16;209.04
202605;SUDESTE;545;23;16;209.05
202605;SUL;545;23;16;209.06
202605;NORDESTE;546;23;17;314.05
202605;NORTE;546;23;17;314.05
202605;SUDESTE;546;23;17;314.05
202605;SUL;546;23;17;314.06
202605;NORDESTE;547;23;18;319.07
202605;NORTE;547;23;18;319.06
202605;SUDESTE;547;23;18;319.07
202605;SUL;547;23;18;319.08
202605;NORDESTE;548;23;19;288.8
202605;NORTE;548;23;19;288.79
202605;SUDESTE;548;23;19;306.02
202605;SUL;548;23;19;306.03
202605;NORDESTE;549;23;20;176.93
202605;NORTE;549;23;20;176.93
202605;SUDESTE;549;23;20;302.24
202605;SUL;549;23;20;302.25
202605;NORDESTE;550;23;21;172.77
202605;NORTE;550;23;21;172.77
202605;SUDESTE;550;23;21;297.54
202605;SUL;550;23;21;297.55
202605;NORDESTE;551;23;22;172.78
202605;NORTE;551;23;22;172.78
202605;SUDESTE;551;23;22;248.65
202605;SUL;551;23;22;248.66
202605;NORDESTE;552;23;23;117.08
202605;NORTE;552;23;23;117.07
202605;SUDESTE;552;23;23;117.08
202605;SUL;552;23;23;117.09
202605;NORDESTE;505;22;0;196.47
202605;NORTE;505;22;0;196.48
202605;SUDESTE;505;22;0;196.48
202605;SUL;505;22;0;196.49
202605;NORDESTE;506;22;1;186.78
202605;NORTE;506;22;1;186.79
202605;SUDESTE;506;22;1;186.79
202605;SUL;506;22;1;186.8
202605;NORDESTE;507;22;2;180.99
202605;NORTE;507;22;2;181.0
202605;SUDESTE;507;22;2;181.0
202605;SUL;507;22;2;181.01
202605;NORDESTE;508;22;3;188.33
202605;NORTE;508;22;3;188.33
202605;SUDESTE;508;22;3;188.34
202605;SUL;508;22;3;188.35
202605;NORDESTE;509;22;4;190.2
202605;NORTE;509;22;4;190.2
202605;SUDESTE;509;22;4;190.2
202605;SUL;509;22;4;190.21
202605;NORDESTE;510;22;5;195.34
202605;NORTE;510;22;5;195.34
202605;SUDESTE;510;22;5;195.35
202605;SUL;510;22;5;195.35
202605;NORDESTE;511;22;6;181.44
202605;NORTE;511;22;6;199.72
202605;SUDESTE;511;22;6;199.72
202605;SUL;511;22;6;199.73
202605;NORDESTE;512;22;7;157.98
202605;NORTE;512;22;7;199.64
202605;SUDESTE;512;22;7;199.64
202605;SUL;512;22;7;199.65
202605;NORDESTE;513;22;8;57.31
202605;NORTE;513;22;8;167.64
202605;SUDESTE;513;22;8;195.85
202605;SUL;513;22;8;200.26
202605;NORDESTE;514;22;9;57.31
202605;NORTE;514;22;9;66.39
202605;SUDESTE;514;22;9;93.89
202605;SUL;514;22;9;201.41
202605;NORDESTE;515;22;10;57.31
202605;NORTE;515;22;10;57.31
202605;SUDESTE;515;22;10;57.31
202605;SUL;515;22;10;200.47
202605;NORDESTE;516;22;11;57.31
202605;NORTE;516;22;11;57.31
202605;SUDESTE;516;22;11;57.31
202605;SUL;516;22;11;199.61
202605;NORDESTE;517;22;12;57.31
202605;NORTE;517;22;12;57.31
202605;SUDESTE;517;22;12;57.31
202605;SUL;517;22;12;175.53
202605;NORDESTE;518;22;13;163.0
202605;NORTE;518;22;13;163.01
202605;SUDESTE;518;22;13;163.01
202605;SUL;518;22;13;200.17
202605;NORDESTE;519;22;14;176.75
202605;NORTE;519;22;14;176.76
202605;SUDESTE;519;22;14;176.76
202605;SUL;519;22;14;202.41
202605;NORDESTE;520;22;15;200.43
202605;NORTE;520;22;15;200.44
202605;SUDESTE;520;22;15;200.44
202605;SUL;520;22;15;202.96
202605;NORDESTE;521;22;16;209.11
202605;NORTE;521;22;16;209.11
202605;SUDESTE;521;22;16;209.11
202605;SUL;521;22;16;209.12
202605;NORDESTE;522;22;17;243.25
202605;NORTE;522;22;17;243.24
202605;SUDESTE;522;22;17;243.25
202605;SUL;522;22;17;243.26
202605;NORDESTE;523;22;18;256.33
202605;NORTE;523;22;18;256.32
202605;SUDESTE;523;22;18;277.61
202605;SUL;523;22;18;277.62
202605;NORDESTE;524;22;19;201.38
202605;NORTE;524;22;19;201.37
202605;SUDESTE;524;22;19;217.31
202605;SUL;524;22;19;217.32
202605;NORDESTE;525;22;20;197.21
202605;NORTE;525;22;20;197.21
202605;SUDESTE;525;22;20;212.88
202605;SUL;525;22;20;212.89
202605;NORDESTE;526;22;21;196.43
202605;NORTE;526;22;21;196.44
202605;SUDESTE;526;22;21;210.59
202605;SUL;526;22;21;210.6
202605;NORDESTE;527;22;22;197.02
202605;NORTE;527;22;22;197.02
202605;SUDESTE;527;22;22;204.88
202605;SUL;527;22;22;204.89
202605;NORDESTE;528;22;23;196.31
202605;NORTE;528;22;23;196.32
202605;SUDESTE;528;22;23;201.22
202605;SUL;528;22;23;201.23
202605;NORDESTE;481;21;0;192.53
202605;NORTE;481;21;0;192.53
202605;SUDESTE;481;21;0;192.54
202605;SUL;481;21;0;192.55
202605;NORDESTE;482;21;1;185.97
202605;NORTE;482;21;1;185.98
202605;SUDESTE;482;21;1;185.98
202605;SUL;482;21;1;185.99
202605;NORDESTE;483;21;2;182.59
202605;NORTE;483;21;2;182.6
202605;SUDESTE;483;21;2;182.6
202605;SUL;483;21;2;182.61
202605;NORDESTE;484;21;3;182.59
202605;NORTE;484;21;3;182.6
202605;SUDESTE;484;21;3;182.6
202605;SUL;484;21;3;182.61
202605;NORDESTE;485;21;4;186.13
202605;NORTE;485;21;4;186.14
202605;SUDESTE;485;21;4;186.14
202605;SUL;485;21;4;186.14
202605;NORDESTE;486;21;5;194.7
202605;NORTE;486;21;5;194.71
202605;SUDESTE;486;21;5;194.71
202605;SUL;486;21;5;194.72
202605;NORDESTE;487;21;6;194.67
202605;NORTE;487;21;6;198.61
202605;SUDESTE;487;21;6;199.1
202605;SUL;487;21;6;199.11
202605;NORDESTE;488;21;7;182.12
202605;NORTE;488;21;7;196.6
202605;SUDESTE;488;21;7;196.6
202605;SUL;488;21;7;198.96
202605;NORDESTE;489;21;8;174.19
202605;NORTE;489;21;8;174.2
202605;SUDESTE;489;21;8;174.2
202605;SUL;489;21;8;204.39
202605;NORDESTE;490;21;9;90.01
202605;NORTE;490;21;9;90.01
202605;SUDESTE;490;21;9;90.02
202605;SUL;490;21;9;202.08
202605;NORDESTE;491;21;10;125.0
202605;NORTE;491;21;10;125.01
202605;SUDESTE;491;21;10;125.01
202605;SUL;491;21;10;201.13
202605;NORDESTE;492;21;11;170.47
202605;NORTE;492;21;11;170.48
202605;SUDESTE;492;21;11;170.48
202605;SUL;492;21;11;200.4
202605;NORDESTE;493;21;12;152.09
202605;NORTE;493;21;12;152.1
202605;SUDESTE;493;21;12;152.1
202605;SUL;493;21;12;152.11
202605;NORDESTE;494;21;13;177.83
202605;NORTE;494;21;13;177.83
202605;SUDESTE;494;21;13;177.84
202605;SUL;494;21;13;200.24
202605;NORDESTE;495;21;14;182.03
202605;NORTE;495;21;14;182.03
202605;SUDESTE;495;21;14;182.04
202605;SUL;495;21;14;203.37
202605;NORDESTE;496;21;15;196.57
202605;NORTE;496;21;15;196.57
202605;SUDESTE;496;21;15;196.58
202605;SUL;496;21;15;203.45
202605;NORDESTE;497;21;16;208.91
202605;NORTE;497;21;16;208.9
202605;SUDESTE;497;21;16;208.91
202605;SUL;497;21;16;208.92
202605;NORDESTE;498;21;17;221.72
202605;NORTE;498;21;17;221.71
202605;SUDESTE;498;21;17;221.72
202605;SUL;498;21;17;221.73
202605;NORDESTE;499;21;18;223.79
202605;NORTE;499;21;18;223.78
202605;SUDESTE;499;21;18;304.26
202605;SUL;499;21;18;304.27
202605;NORDESTE;500;21;19;200.45
202605;NORTE;500;21;19;200.45
202605;SUDESTE;500;21;19;260.79
202605;SUL;500;21;19;260.8
202605;NORDESTE;501;21;20;194.7
202605;NORTE;501;21;20;194.7
202605;SUDESTE;501;21;20;219.43
202605;SUL;501;21;20;219.44
202605;NORDESTE;502;21;21;192.28
202605;NORTE;502;21;21;192.28
202605;SUDESTE;502;21;21;214.33
202605;SUL;502;21;21;214.34
202605;NORDESTE;503;21;22;192.29
202605;NORTE;503;21;22;192.29
202605;SUDESTE;503;21;22;210.21
202605;SUL;503;21;22;210.22
202605;NORDESTE;504;21;23;191.86
202605;NORTE;504;21;23;191.86
202605;SUDESTE;504;21;23;202.92
202605;SUL;504;21;23;202.93
202605;NORDESTE;457;20;0;195.89
202605;NORTE;457;20;0;195.9
202605;SUDESTE;457;20;0;195.9
202605;SUL;457;20;0;195.91
202605;NORDESTE;458;20;1;188.5
202605;NORTE;458;20;1;188.51
202605;SUDESTE;458;20;1;188.51
202605;SUL;458;20;1;188.52
202605;NORDESTE;459;20;2;183.7
202605;NORTE;459;20;2;183.7
202605;SUDESTE;459;20;2;183.7
202605;SUL;459;20;2;183.71
202605;NORDESTE;460;20;3;184.88
202605;NORTE;460;20;3;184.88
202605;SUDESTE;460;20;3;184.88
202605;SUL;460;20;3;184.89
202605;NORDESTE;461;20;4;189.87
202605;NORTE;461;20;4;189.88
202605;SUDESTE;461;20;4;189.88
202605;SUL;461;20;4;189.89
202605;NORDESTE;462;20;5;195.85
202605;NORTE;462;20;5;195.86
202605;SUDESTE;462;20;5;195.86
202605;SUL;462;20;5;195.87
202605;NORDESTE;463;20;6;196.15
202605;NORTE;463;20;6;196.17
202605;SUDESTE;463;20;6;196.17
202605;SUL;463;20;6;196.18
202605;NORDESTE;464;20;7;188.85
202605;NORTE;464;20;7;190.83
202605;SUDESTE;464;20;7;190.83
202605;SUL;464;20;7;196.44
202605;NORDESTE;465;20;8;57.31
202605;NORTE;465;20;8;111.22
202605;SUDESTE;465;20;8;157.31
202605;SUL;465;20;8;202.09
202605;NORDESTE;466;20;9;57.31
202605;NORTE;466;20;9;57.31
202605;SUDESTE;466;20;9;57.31
202605;SUL;466;20;9;199.88
202605;NORDESTE;467;20;10;57.31
202605;NORTE;467;20;10;57.31
202605;SUDESTE;467;20;10;57.31
202605;SUL;467;20;10;194.24
202605;NORDESTE;468;20;11;72.26
202605;NORTE;468;20;11;72.27
202605;SUDESTE;468;20;11;72.27
202605;SUL;468;20;11;180.29
202605;NORDESTE;469;20;12;57.31
202605;NORTE;469;20;12;57.31
202605;SUDESTE;469;20;12;57.31
202605;SUL;469;20;12;57.31
202605;NORDESTE;470;20;13;180.58
202605;NORTE;470;20;13;180.59
202605;SUDESTE;470;20;13;180.59
202605;SUL;470;20;13;183.87
202605;NORDESTE;471;20;14;188.4
202605;NORTE;471;20;14;188.41
202605;SUDESTE;471;20;14;188.41
202605;SUL;471;20;14;201.72
202605;NORDESTE;472;20;15;196.61
202605;NORTE;472;20;15;196.62
202605;SUDESTE;472;20;15;196.63
202605;SUL;472;20;15;202.47
202605;NORDESTE;473;20;16;207.11
202605;NORTE;473;20;16;207.1
202605;SUDESTE;473;20;16;207.11
202605;SUL;473;20;16;207.12
202605;NORDESTE;474;20;17;225.0
202605;NORTE;474;20;17;224.99
202605;SUDESTE;474;20;17;225.0
202605;SUL;474;20;17;225.01
202605;NORDESTE;475;20;18;221.9
202605;NORTE;475;20;18;221.89
202605;SUDESTE;475;20;18;305.69
202605;SUL;475;20;18;305.7
202605;NORDESTE;476;20;19;204.17
202605;NORTE;476;20;19;204.17
202605;SUDESTE;476;20;19;257.4
202605;SUL;476;20;19;257.41
202605;NORDESTE;477;20;20;197.17
202605;NORTE;477;20;20;197.17
202605;SUDESTE;477;20;20;226.73
202605;SUL;477;20;20;226.74
202605;NORDESTE;478;20;21;197.53
202605;NORTE;478;20;21;197.53
202605;SUDESTE;478;20;21;213.75
202605;SUL;478;20;21;213.76
202605;NORDESTE;479;20;22;197.99
202605;NORTE;479;20;22;197.99
202605;SUDESTE;479;20;22;208.52
202605;SUL;479;20;22;208.53
202605;NORDESTE;480;20;23;196.5
202605;NORTE;480;20;23;196.5
202605;SUDESTE;480;20;23;203.59
202605;SUL;480;20;23;203.6
202605;NORDESTE;433;19;0;201.95
202605;NORTE;433;19;0;201.95
202605;SUDESTE;433;19;0;201.96
202605;SUL;433;19;0;201.97
202605;NORDESTE;434;19;1;196.03
202605;NORTE;434;19;1;196.02
202605;SUDESTE;434;19;1;196.03
202605;SUL;434;19;1;196.04
202605;NORDESTE;435;19;2;192.79
202605;NORTE;435;19;2;192.79
202605;SUDESTE;435;19;2;192.79
202605;SUL;435;19;2;192.8
202605;NORDESTE;436;19;3;191.15
202605;NORTE;436;19;3;191.15
